,Job title,company,city,state,education level/skills required / responsibilities,longitude,latitude,url,job summary
81,Archaeological Field Director,SWCA Environmental Consultants,Albuquerque,NM,"A minimum of a Bachelor’s degree and preferably a Master’s Degree in Anthropology, Archaeology or a closely related field....",35.082417,-106.64835,http://www.indeed.com/viewjob?jk=6fb0c0aa9126e2ca&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJMBTfWPq-D-49kVRtC8p209pluXNs4OUhGqgT9CdyJ0jO8yBGn-zfdl2z15q2VVZU01epEFimB1ZEeAfaFV2jfV&indpubnum=336274463762899&atk=1b2n71ggea3ua9d0,"Do you thrive in the pursuit of ensuring excellence in environmental consulting services for your clients? SWCA Environmental Consultants is expanding their team and looking for dynamic individuals who are following their passion in delivering the highest-quality project work.


Our Albuquerque office offers a unique work environment and specializes in Cultural Resource, Natural Resource, and environmental permitting.


Your role will be to lead and direct field projects around the state. You should be able to work full time with either our 8 day field sessions or working in the office.


What you will accomplish:
Assist Project Managers with developing and tracking scopes, schedules, and budgets
Communicating with Project Managers and GIS staff through regular, scheduled field status reports
Data QA/QC, organization, and tracking; field GPS data collection using Trimble units and/or tablets
Field Directors are responsible for office-based tasks, including Class I literature reviews, site form and technical report preparation and submittal
Field GPS data collection using Trimble units
Fieldwork (survey, testing, monitoring, and data recovery)
Professional report and site form preparation, research, and literature reviews
Supervising fieldwork (survey, site recording, testing, monitoring, and data recovery) of one or more crews in the field

Experience and qualifications for success:

Ability to travel and conduct fieldwork for long hours (sometimes in inclement weather, rugged terrain, and at high altitudes) and to carry equipment weighing up to 40 pounds
A minimum of a Bachelor’s degree and preferably a Master’s Degree in Anthropology, Archaeology or a closely related field

Past archaeological field experience in New Mexico

Previous field supervisory experience
Qualified or with the experience base to be rapidly brought to the level of qualification to be listed on the New Mexico state and Bureau of Land Management permits (NW and SE at a minimum, SW would also be beneficial)"
82,PLF Team Lead,University of New Mexico,Albuquerque,NM,"Anthropology 101, Art History 101, Linguistics 301, Living World Religions 107, Physics 160, and Statistics 145. General PLF Requirements:....",35.082417,-106.64835,http://www.indeed.com/viewjob?jk=8614c3e3393d672a&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJMBTfWPq-D-49kVRtC8p209pluXNs4OUhGqgT9CdyJ0jO8yBGn-zfdl2z15q2VVZU01epEFimB1ZEeAfaFV2jfV&indpubnum=336274463762899&atk=1b2n71ggea3ua9d0,"General PLF Requirements:

Experience in one of the following courses: Anthropology 101, Art History 101, Linguistics 301, Living World Religions 107, Physics 160, and Statistics 145
Pro-actively works one-on-one or with small groups to support an active learning environment
Follows specific assignment instructions provided by the instructor
Provides specialized academic support to UNM students outside of the classroom
Maintains confidentiality of student work and progress consistent with FERPA, including completion of the online training, Securing Private Data
Participates in mandatory weekly training sessions
Meets weekly with the course instructor to receive instructions and advice for effective execution of tasks
May be asked to grade in-class low-stakes work and /or online assessments with a key/rubric provided by the instructor

Stay up-to-date with CAPS job opportunities by joining our listserv: http://caps.unm.edu/list-sub

Mandatory Requirements for initial consideration:

11 hour work week
Attendance at pre-semester training (week before classes begin)
Attendance at Friday training meetings from 3-4pm during the semester
Minimum 3.0 GPA for the discipline in which you want to tutor/SI (Note: this must be reflected on the transcripts submitted with your application)
Enrolled in a minimum of 6 credit hours in a degree-seeking program

Minimum Qualifications:
Preferred Qualifications:
REQUIRED ABILITIES:

Good verbal and written communication skills
Good interpersonal skills
Enthusiasm for supporting undergraduate education
Experience working with the public
Ability to think critically and develop creative solutions
Ability to perform tasks accurately
Must maintain acceptable academic standing; advance towards academic degree

Posting Date:
10-12-2016

For Best Consideration:
10-17-2016

Closing Date:
01-11-2017

Application type required for this position:
Student Employment Application

Additional requirements for this position:
Required Applicant Documents:
Optional Applicant Documents:
Resume

Special Instructions to Applicants:
Required documents:

Unofficial transcripts from ALL academic institutions attended, undergraduate and graduate
Letter of recommendation from a professor in the subject area for which you want to become a PLF.
A copy of your Financial Aid Award (for work-study awarded students)

The above documents can be submitted via email to capshr@unm.edu or hand delivered to CAPS main office, 3rd floor Zimmerman Library.

Position Type:
Student

Appointment End Date

Posting Type:
Competitive

Position Class URL:
Posting Department Website:
http://ctl.unm.edu/employment/positions-at-ctl.php

Institutional Commitment:
The University of New Mexico is committed to hiring and retaining a diverse workforce. We are an Equal Opportunity Employer, making decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, veteran status, disability, or any other protected class.

Exempt/Non-Exempt

Non-Exempt"
83,7th /8th Grade Social Studies,Union Elementary School District # 62,Tolleson,AZ,"Knowledge of world history in a variety of sub-topic, including history, geography, sociology, economics, political science, systems of government, education,...",33.447803,-112.25824,http://www.indeed.com/viewjob?jk=2752ded68f2c9e6e&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJOLTrPrAZLqFjWKSygQvQDsYQqiD0uAqUw7KW_0htQP0KjY8-QY5b3L-rL1_8tBmkCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2n71k4oaf1efc1,"Social Studies Teacher
Position Purpose

Under the general supervision of the School Principal, to develop students' knowledge and understanding of world cultures and cultural evolution; to develop skills in research of social orders; and develop an understanding of the existence and importance of geographical, historical, cultural and political factors that influence the development of world societies, socio-economic systems and political systems, as well as their inter-relationship and interdependence.
To foster an understanding and appreciation of world cultures, languages, racial, ethnic and religious groups, and political systems.

Essential Functions

Develops and administers Social Studies curriculum consistent with school district goals and objectives.
Develops lesson plans and instructional materials and translates lesson plans into learning experiences to develop unit organization around historical problems, challenge students, and best utilize the available time for instruction.
Teaches knowledge of social studies, incorporating history, geography, economics, political science, systems of government, education, responsible citizenship, and humanities.
Develops students' understanding of various racial, ethnic, religious and political groups and mores, as well as socio-economic status, and the influence of various factors on human rights and freedom.
Fosters an understanding of the continuity and patterns of human behavior through the ages, and an awareness of the complexity and interrelationship of local, state, national and world problems and approaches to their solution(s).
Demonstrates the manner in which the past provides a comparative basis from which to evaluate the nature of current issues and predict courses of action for the future, with continuous cross reference to contemporary matters of importance.
Develops students' research skills, interpersonal skills, and ability to make critical value judgments and contribute to the thoughtful exchange of ideas, through a variety of reading, writing, group discussion and presentation assignments to stimulate self-reliance in problem-solving and drawing conclusions.
Promotes students' critical analysis of the effect media has on the flow of information and shaping of public discourse, and encourage students to seek out and compare alternative sources of information concerning the key issues of their world.
Conducts ongoing assessment of student learning and progress, and modifies instructional methods to fit individual student's needs, including students with special needs; conducts individual and small group instruction as needed.
Continues to acquire professional knowledge and learn of current developments in the educational field by attending seminars, workshops or professional meetings, or by conducting research.
Organizes and maintains a system for accurate and complete record-keeping, grading, and reporting for all student activities, achievement and attendance as required by district procedures and applicable laws.
Encourages parental involvement in students' education and ensures effective communication with students and parents.
Ensures that student conduct conforms to the school's standards and school district policies, and establishes and maintains standards of student behavior needed to achieve a functional learning atmosphere in the classroom.
Coordinates with other professional staff members, especially within grade level, and participates in faculty meetings and committees.
Selects and requisitions appropriate books, instructional aids and other supplies and equipment and maintains inventory records.

Skills, Knowledge, Abilities


Knowledge of current teaching methods and educational pedagogy, as well as differentiated instruction based upon student learning styles.
Knowledge of world history in a variety of sub-topic, including history, geography, sociology, economics, political science, systems of government, education, responsible citizenship, anthropology, and humanities.
Ability to organize and coordinate work.
Ability to communicate effectively with students and parents.
Ability to engage in self-evaluation with regard to performance and professional growth.
Ability to establish and maintain cooperative working relationships with others contacted in the course of work.
Works in standard office and school building environments.

Education:

Bachelors from an accredited college or university in education discipline applicable to teaching assignment.
Masters Degree preferred.

Experience:

Successful prior teaching experience for the appropriate grade level preferred.

"
84,Staff Tutor- English,"Link-Systems International, Inc.",Phoenix,AZ,"English, Spanish, Anthropology, Political Science / Civics, History, Psychology, Criminal Justice, Sociology, Mathematics, Statistics, Physics, Chemistry,...",33.447803,-112.07143,http://www.indeed.com/viewjob?jk=94492501a659125e&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJOLTrPrAZLqFjWKSygQvQDsYQqiD0uAqUw7KW_0htQP0KjY8-QY5b3L-rL1_8tBmkCQhwggWUZEvHtN5OcDtAPb&indpubnum=336274463762899&atk=1b2n71k4oaf1efc1,"What do we look for in a tutor?Excellent communication skillsStrong academic background in the specific tutoring areasBachelor’s degree required with a minimum GPA of 3.0 in tutoring subjects. (Advanced degrees preferred)Ability to work from our office near the airport — No telecommuting or working-from-homeAbility to pass a rigorous subject-area exam.Patience in working with students for whom learning does not come easily.Responsible, dependable, and organized work habits.Flexible schedules and be able to work evenings, late nights, possible overnights, and weekends.What are the daily responsibilities of a NetTutor Tutor?Will work directly with high-school and college students over the Internet to provide assistance with homework and test preparation in. Additionally, tutors will be responsible for:Assisting students in solving problems using the Socratic Method and other pedagogical methodsProviding Guidance and encouragement while maintaining a positive attitudeFacilitating learning without lecturing the materialAssisting students in learning problem solving strategies and methods of studyingWhat subjects is NetTutor currently looking for?English, Spanish, Anthropology, Political Science / Civics, History, Psychology, Criminal Justice, Sociology, Mathematics, Statistics, Physics, Chemistry, Biology, Biochemistry, Geology, Earth Sciences, Computer Science, Information Technology, Accounting, Finance Business (management, marketing, etc.), Economics, Nursing, Astronomy, BiologyWho are we?Link-Systems International, Inc (LSI) is a market-leading, educational technology company whose student-centered suite of interoperable products and services is currently producing measurably better learning outcomes and increased retention rates in hundreds of K-12 schools, higher-ed institutions, and academic support organizations throughout the world.Founded in 1995 and based in Tampa, Florida, LSI has long been at the forefront of innovative online instructional resources development. We were the first educational technology company to offer a high-quality, one-on-one online tutoring service that covers virtually every subject area and can be accessed on an anytime/anywhere basis. We were the first to integrate into our online tutoring process a proprietary, state-of-the-art whiteboard specifically designed for online learning environments. And no other educational technology company has gone to greater lengths than LSI to ensure that its web-based applications can be easily integrated with one another and can operate compatibly with virtually every Learning Management System.NetTutor, the online tutoring services of LSI, uses an online collaborative software to tutor students throughout the united States, 24/7/365. We are currently looking for both part-time and full-time tutors for all disciplines! We offer competitive rates including a differential for bridge shift. Full-time employees are entitled to benefits.Job Type: Full-timeSalary: $13.00 /hourJob Location:Phoenix, AZRequired education:Bachelor's"
85,7th /8th Grade Social Studies,Union Elementary School District # 62,Tolleson,AZ,"Knowledge of world history in a variety of sub-topic, including history, geography, sociology, economics, political science, systems of government, education,...",33.447803,-112.25824,http://www.indeed.com/viewjob?jk=2752ded68f2c9e6e&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJMksNRySjqKFBoOnnL1NUBSOVAHcgVRiGLoyle6U5ZNXXlAL4b7A3UznUFHQ-6iKluptQI94s5DsPOzRyYMc52A&indpubnum=336274463762899&atk=1b2n71m8318jb3vm,"Social Studies Teacher
Position Purpose

Under the general supervision of the School Principal, to develop students' knowledge and understanding of world cultures and cultural evolution; to develop skills in research of social orders; and develop an understanding of the existence and importance of geographical, historical, cultural and political factors that influence the development of world societies, socio-economic systems and political systems, as well as their inter-relationship and interdependence.
To foster an understanding and appreciation of world cultures, languages, racial, ethnic and religious groups, and political systems.

Essential Functions

Develops and administers Social Studies curriculum consistent with school district goals and objectives.
Develops lesson plans and instructional materials and translates lesson plans into learning experiences to develop unit organization around historical problems, challenge students, and best utilize the available time for instruction.
Teaches knowledge of social studies, incorporating history, geography, economics, political science, systems of government, education, responsible citizenship, and humanities.
Develops students' understanding of various racial, ethnic, religious and political groups and mores, as well as socio-economic status, and the influence of various factors on human rights and freedom.
Fosters an understanding of the continuity and patterns of human behavior through the ages, and an awareness of the complexity and interrelationship of local, state, national and world problems and approaches to their solution(s).
Demonstrates the manner in which the past provides a comparative basis from which to evaluate the nature of current issues and predict courses of action for the future, with continuous cross reference to contemporary matters of importance.
Develops students' research skills, interpersonal skills, and ability to make critical value judgments and contribute to the thoughtful exchange of ideas, through a variety of reading, writing, group discussion and presentation assignments to stimulate self-reliance in problem-solving and drawing conclusions.
Promotes students' critical analysis of the effect media has on the flow of information and shaping of public discourse, and encourage students to seek out and compare alternative sources of information concerning the key issues of their world.
Conducts ongoing assessment of student learning and progress, and modifies instructional methods to fit individual student's needs, including students with special needs; conducts individual and small group instruction as needed.
Continues to acquire professional knowledge and learn of current developments in the educational field by attending seminars, workshops or professional meetings, or by conducting research.
Organizes and maintains a system for accurate and complete record-keeping, grading, and reporting for all student activities, achievement and attendance as required by district procedures and applicable laws.
Encourages parental involvement in students' education and ensures effective communication with students and parents.
Ensures that student conduct conforms to the school's standards and school district policies, and establishes and maintains standards of student behavior needed to achieve a functional learning atmosphere in the classroom.
Coordinates with other professional staff members, especially within grade level, and participates in faculty meetings and committees.
Selects and requisitions appropriate books, instructional aids and other supplies and equipment and maintains inventory records.

Skills, Knowledge, Abilities


Knowledge of current teaching methods and educational pedagogy, as well as differentiated instruction based upon student learning styles.
Knowledge of world history in a variety of sub-topic, including history, geography, sociology, economics, political science, systems of government, education, responsible citizenship, anthropology, and humanities.
Ability to organize and coordinate work.
Ability to communicate effectively with students and parents.
Ability to engage in self-evaluation with regard to performance and professional growth.
Ability to establish and maintain cooperative working relationships with others contacted in the course of work.
Works in standard office and school building environments.

Education:

Bachelors from an accredited college or university in education discipline applicable to teaching assignment.
Masters Degree preferred.

Experience:

Successful prior teaching experience for the appropriate grade level preferred.

"
86,Staff Tutor- English,"Link-Systems International, Inc.",Phoenix,AZ,"English, Spanish, Anthropology, Political Science / Civics, History, Psychology, Criminal Justice, Sociology, Mathematics, Statistics, Physics, Chemistry,...",33.447803,-112.07143,http://www.indeed.com/viewjob?jk=94492501a659125e&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJMksNRySjqKFBoOnnL1NUBSOVAHcgVRiGLoyle6U5ZNXXlAL4b7A3UznUFHQ-6iKluptQI94s5DsPOzRyYMc52A&indpubnum=336274463762899&atk=1b2n71m8318jb3vm,"What do we look for in a tutor?Excellent communication skillsStrong academic background in the specific tutoring areasBachelor’s degree required with a minimum GPA of 3.0 in tutoring subjects. (Advanced degrees preferred)Ability to work from our office near the airport — No telecommuting or working-from-homeAbility to pass a rigorous subject-area exam.Patience in working with students for whom learning does not come easily.Responsible, dependable, and organized work habits.Flexible schedules and be able to work evenings, late nights, possible overnights, and weekends.What are the daily responsibilities of a NetTutor Tutor?Will work directly with high-school and college students over the Internet to provide assistance with homework and test preparation in. Additionally, tutors will be responsible for:Assisting students in solving problems using the Socratic Method and other pedagogical methodsProviding Guidance and encouragement while maintaining a positive attitudeFacilitating learning without lecturing the materialAssisting students in learning problem solving strategies and methods of studyingWhat subjects is NetTutor currently looking for?English, Spanish, Anthropology, Political Science / Civics, History, Psychology, Criminal Justice, Sociology, Mathematics, Statistics, Physics, Chemistry, Biology, Biochemistry, Geology, Earth Sciences, Computer Science, Information Technology, Accounting, Finance Business (management, marketing, etc.), Economics, Nursing, Astronomy, BiologyWho are we?Link-Systems International, Inc (LSI) is a market-leading, educational technology company whose student-centered suite of interoperable products and services is currently producing measurably better learning outcomes and increased retention rates in hundreds of K-12 schools, higher-ed institutions, and academic support organizations throughout the world.Founded in 1995 and based in Tampa, Florida, LSI has long been at the forefront of innovative online instructional resources development. We were the first educational technology company to offer a high-quality, one-on-one online tutoring service that covers virtually every subject area and can be accessed on an anytime/anywhere basis. We were the first to integrate into our online tutoring process a proprietary, state-of-the-art whiteboard specifically designed for online learning environments. And no other educational technology company has gone to greater lengths than LSI to ensure that its web-based applications can be easily integrated with one another and can operate compatibly with virtually every Learning Management System.NetTutor, the online tutoring services of LSI, uses an online collaborative software to tutor students throughout the united States, 24/7/365. We are currently looking for both part-time and full-time tutors for all disciplines! We offer competitive rates including a differential for bridge shift. Full-time employees are entitled to benefits.Job Type: Full-timeSalary: $13.00 /hourJob Location:Phoenix, AZRequired education:Bachelor's"
87,Assistant Professor,University of Colorado,Denver,CO,"Degree in Anthropology. Within our M.A., we have developed concentrations of Medical Anthropology, Archaeology, and Biological Anthropology....",39.73901,-104.98351,http://www.indeed.com/viewjob?jk=231aa26c8e27b8f0&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJO2jX7Ir94okQJRo_foFhQzMI694FEszi9mLmm95PP_b1YbhVUcp57OSQxau8C6JYeptQI94s5DsPOzRyYMc52A&indpubnum=336274463762899&atk=1b2n71ohv1bu4027,"University of Colorado
"
88,"Assistant or Associate Professor, Tenure Track",University of Colorado,Aurora,CO,"A research-oriented doctoral degree in sociology, anthropology, psychology, communication, public health, or related discipline....",39.728024,-104.82967,http://www.indeed.com/viewjob?jk=741d6659a026f072&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJO2jX7Ir94okQJRo_foFhQzMI694FEszi9mLmm95PP_b1YbhVUcp57OSQxau8C6JYeptQI94s5DsPOzRyYMc52A&indpubnum=336274463762899&atk=1b2n71ohv1bu4027,"Colorado School of Public Health
"
89,Post-Doctoral Fellow In Implementation Research,University of Colorado,Denver,CO,"Sciences such as anthropology, sociology, psychology, medicine or other),. University of Colorado – School of Medicine....",39.73901,-104.98351,http://www.indeed.com/viewjob?jk=bc17dd55ed418ad5&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJO2jX7Ir94okQJRo_foFhQzMI694FEszi9mLmm95PP_b1YbhVUcp57OSQxau8C6JYeptQI94s5DsPOzRyYMc52A&indpubnum=336274463762899&atk=1b2n71ohv1bu4027,"University of Colorado – School of Medicine
"
90,"Adjunct Faculty, Global Health Affairs Program - Josef Korbel School of International Studies",University of Denver,Denver,CO,"In public or global health, medical anthropology, international development, or health-related field. The Josef Korbel School of International Studies at the...",39.73901,-104.98351,http://www.indeed.com/viewjob?jk=bb9d4624fa34946d&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJO2jX7Ir94okQJRo_foFhQzMI694FEszi9mLmm95PP_b1YbhVUcp57OSQxau8C6JYeptQI94s5DsPOzRyYMc52A&indpubnum=336274463762899&atk=1b2n71ohv1bu4027,"The Josef Korbel School of International Studies at the University of Denver is an interdisciplinary professional school of international studies that prepares students for careers in the public, private and non-profit sectors. Our program provides students with the knowledge, skills and networks to design policies, implement programs, and realize outcomes that enhance human capabilities around the world. We offer graduate degrees in International Development, Human Rights, International Studies, Security and International Administration. At the undergraduate level, we offer a degree in International Studies. The Global Health Affairs program is a 35-credit graduate certificate program.

Position Summary

The Global Health Affairs Program is seeking applicants for several adjunct faculty positions for AY 2016-2017. The Global Health is hiring adjunct instructors for the following courses:

Winter Quarter

INTS 4366 - Reproductive Health

INTS 4362 - Gender and Health

Winter or Spring Quarter

INTS 4368 - HIV & AIDS in International Affairs

INTS 4XXX - Health and Human Rights

These courses are graduate level courses that speak to current issues within global health. These courses use a comparative international perspective, and should not focus within only one country. They are part of an interdisciplinary curriculum.

Required Qualifications

M.P.H. or M.A. in public or global health, medical anthropology, international development, or health-related field.

Preferred Qualifications

Ph.D., Dr.P.H., ABD or equivalent professional experience in health-related field.

University-level teaching experience.

Compensation

$4,000 per course.

Special Instructions

Candidates must apply online through www.du.edu/jobs to be considered. Only applications submitted online will be accepted. Once within the job description online, please click New Resume/CV at the bottom of the page to begin application.

Please include the following documents with your application:
CV or Resume

Cover Letter

List of three references with contact information

The University of Denver is committed to enhancing the diversity of its faculty and staff and encourages applications from women, minorities, members of the LBGT community, people with disabilities and veterans. The University is an equal opportunity/affirmative action employer.

All offers of employment are based upon satisfactory completion of a criminal history background check.

Required Skills

Required Experience"
91,"Assistant or Associate Professor (Tenure Track) CO School of Public Health, Department of Community and Behavioral Health and University of CO Cancer Center",University of CO,Aurora,CO,"A research-oriented doctoral degree in sociology, anthropology, psychology, communication, public health, or related discipline is required along with a...",39.728024,-104.82967,http://www.indeed.com/viewjob?jk=1cb5086cc212faa2&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJO2jX7Ir94okQJRo_foFhQzMI694FEszi9mLmm95PP_b1YbhVUcp57OSQxau8C6JYeptQI94s5DsPOzRyYMc52A&indpubnum=336274463762899&atk=1b2n71ohv1bu4027,"The University of CO - Colorado School of Public Health, Department of Community and Behavioral Health, and the University of CO Cancer Center are looking for an Assistant or Associate Professor, Tenure Track. Candidates are expected to perform rigorous, quantitative and qualitative health behavior and communication research. The candidates will be expected to teach up to two courses each year. Our current needs are courses in nutrition as well as healthy aging. Preference will be given to researchers with a demonstrated interest in cancer, particularly with regard to survivorship and/or delivery of interventions via mobile and digital mechanisms.


A research-oriented doctoral degree in sociology, anthropology, psychology, communication, public health, or related discipline is required along with a demonstrated potential to establish an independent program of research. Appointment at the Associate level requires extramurally funded research in a cancer-related topic and track record a research publications.


Applications can be submitted via online to CU Careers at https://cu.taleo.net/careersection/2/jobdetail.ftl?job=06937〈=en&sns;_id=mailto#.V-lBC5W_SX0.mailto"
92,User Experience Researcher,Google,Boulder,CO,"BA/BS degree in Computer Science, Human-Computer Interaction, Cognitive Science, Experimental Psychology, Anthropology, Information Science or related field or...",40.02142,-105.26093,http://www.indeed.com/viewjob?jk=369a8e3be88436a0&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJONqM46Mf7Q44gkQV8zgXnNphoeXNJxy85mqZDk4O6hCNr2RXzU_q5f_3xeB8iMwcQ40X9RqMmoWy146cYiCabl&indpubnum=336274463762899&atk=1b2n71roca456c6c,"The User Experience (UX) team follows a simple premise: ""Focus on the user and all else will follow."" UX Researchers strive to learn what they need and want from our products and services. As a UX Researcher, You conduct independent research, analyze real user behavior and work with User Interface Designers, Products Manager and Engineers to improve our product features and develop new ones. Your work spans across all of Google's products, and you are encouraged to identify new opportunities for user experience improvements. We strive to the connect users to the magic of our products, and your job is to make that connection intuitive and accessible.

With considerable experience, you evaluate all the features contributing to user experience, providing expertise, collaborating internally and occasionally leading projects. You contribute new processes and identify product and use requirements.
The web is what you make of it and our team is helping the world make more of the web. From open-source pros to user-experience extraordinaires, we develop products that help users connect, communicate and collaborate with others. Our consumer products and cloud platforms are giving millions of users at homes, businesses, universities and nonprofits around the world the tools that shape their web experience -- and changing the way they think about computing.
Responsibilities
Conduct independent research on multiple aspects of how users experience online search.
Collect and analyze user behavior through server logs, online experiments (A/B testing), benchmark studies, lab studies, and surveys.
Work with designers, product managers, engineers, and research managers to prioritize research opportunities in a fast-paced, rapidly changing environment.
Understand and incorporate complex technical and business requirements into research.
Advocate research findings to diverse audiences through written reports and oral presentations.
Qualifications

Minimum qualifications:
BA/BS degree in Computer Science, Human-Computer Interaction, Cognitive Science, Experimental Psychology, Anthropology, Information Science or related field or equivalent practical experience.
2 years of work experience in an applied research setting.

Preferred qualifications:
4 years of relevant work experience, including experience integrating user research into product designs and design practices.
Experience with SQL, Python, SPSS and remote usability testing tools, such as Keynote or UserZoom.
Internet, search and advertising experience.
Strong understanding of strengths and shortcomings of different research methods, including when and how to apply them during each product phase.
Excellent working knowledge of statistics and the principles of experiment design.
Excellent interpersonal, communication, negotiation and collaboration skills."
93,Assistant Professor,University of Colorado,Denver,CO,"Degree in Anthropology. Within our M.A., we have developed concentrations of Medical Anthropology, Archaeology, and Biological Anthropology....",39.73901,-104.98351,http://www.indeed.com/viewjob?jk=231aa26c8e27b8f0&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJONqM46Mf7Q44gkQV8zgXnNphoeXNJxy85mqZDk4O6hCNr2RXzU_q5f_3xeB8iMwcQ40X9RqMmoWy146cYiCabl&indpubnum=336274463762899&atk=1b2n71roca456c6c,"University of Colorado
"
94,Instructor in Social Science and/or Education,University of Colorado,Boulder,CO,"History, anthropology, or education,. Of Arts and Sciences at the University of Colorado Boulder is the intellectual....",40.013737,-105.26923,http://www.indeed.com/viewjob?jk=f703756df24f6839&qd=1vHU8bY0zJlP3i697aWcB0UJmQJ8xo-5-P4qU6CXrJONqM46Mf7Q44gkQV8zgXnNphoeXNJxy85mqZDk4O6hCNr2RXzU_q5f_3xeB8iMwcQ40X9RqMmoWy146cYiCabl&indpubnum=336274463762899&atk=1b2n71roca456c6c,"The College
of Arts and Sciences at the University of Colorado Boulder is the intellectual
core of the university, conducting research, scholarship, creative work and
education in more than 60 fields. Our research generates new knowledge,
solving some of the world’s most critical problems. The college leads
nationally in undergraduate and graduate education, bringing world-class
research and scholarship to our students, both in and out of the
classroom. The college is the academic home to all five of the
university’s Nobel laureates. Additionally, it is home to the university’s four
National Medal of Science winners, eight MacArthur ""Genius Award""
winners, 100 Fulbright Scholars, 17 Guggenheim Fellows, 14 Packard Fellows, 24
members of the National Academy of Sciences, and 23 members of the
American Academy of Arts and Sciences. CU-Boulder is the only university in the
Rocky Mountain region in the American Association of Universities, a group of
the nation’s leading research institutions.

D

escription

of Program:
The
University of Colorado Boulder is home to a dozen or so Residential Academic
Programs, or “RAPs.” RAPs provide enhanced academic and social environments
to help students succeed in the critical first year of college (and beyond).

Sewall RAP—UC
Boulder’s first RAP—is housed in beautiful Sewall Hall, UC Boulder’s first
residence hall. The academic focus of
Sewall RAP is on social sciences, history, culture, and education. In particular, Sewall RAP aims to attract and
serve students who are considering teaching careers.

Overview of

Job Duties:
We
are seeking outstanding candidates to teach courses
in two or more of the Sewall RAP focus
areas described above. Class size is generally 17-20 students, and active
learning and student engagement are important components of RAP
classes. The overall teaching load is three courses a semester, some of
which may be taught with Sewall RAP partnering units, such
as other RAP programs, depending on need. The successful
applicant will have demonstrated superior teaching
of undergraduate courses in small
sections. Experience teaching in a residence hall, and experience
working with pre-service teachers, are helpful but not required. Service is
an important aspect of the position, and will include planning and attending
co-curricular events associated with classes, as well other activities
intended to help build community within the residence hall. This position
will be filled at the instructor level.

The University of Colorado is an Equal Opportunity Employer committed
to building a diverse workforce. We encourage applications from women, racial
and ethnic minorities, individuals with disabilities and veterans. Alternative
formats of this ad can be provided upon request for individuals with
disabilities by contacting the ADA Coordinator at

hr-ada@colorado.edu

.

The University of Colorado is one of the largest employers in Boulder
County and offers an inspiring higher education environment and excellent
benefits. Learn more about the University
of Colorado by visiting

https://www.cu.edu/cu-career

s

.

Qualifications

Minimum

Qualifications:
A PhD in an appropriate
field, such as

(but not limited to) sociology,

political science,

history, anthropology, or education,

is required at the time of
appointment. University level teaching experience i

s required.

Special Instructions to Applicants

:

Review of applications will begin on February 1, 2017; applications will be accepted until the position is filled.

If you have technical difficulties submitting application information, please contact the CU Careers help desk at 303-860-4200, extension 2 or cucareershelp@cu.edu. All other job related inquiries should be directed to the posting contact for this posting.

Application Materials Required

:

Cover Letter, Resume/CV, Statement of Teaching Philosophy, Additional Attachments - Refer to Application Materials Instructions Below

Application Materials Instructions

:

To apply, please submit the materials listed below to this posting at www.cu.edu/cu-careers with the following naming convention “LastName_FirstName_NameofDocument”, i.e., Smith_John_CV:

1. Current curriculum vitae

2. Letter of application

3. Contact information for three references, who may be asked to provide letters of recommendation upon invitation

4. One to two page statement of teaching philosophy

5. Syllabus of a recent course taught in an area related to job description"
