,Job title,company,city,state,education level/skills required / responsibilities,longitude,latitude,url,job summary
253,R&D Mechanical Engineer-Weapon Systems (Experienced),Sandia National Laboratories,Albuquerque,NM,Advanced degree (Masters or PhD) in mechanical engineering or related engineering or physics discipline; Experience in system engineering of complex systems;...,35.082417,-106.64835,http://www.indeed.com/viewjob?jk=d813d3d498d1256e&qd=1vHU8bY0zJlP3i697aWcBxKILIEyXW9zxqEmnYopnGFjI_3685NnEODo0JO8-YTbXgXjia_RndYkbvRbEiXqLVZNSJAPYIu-sZu3PPxS4bIS3bofocC9unIZDI27l6hXgwX4RPCIMzv6vy0IGPvzWQ&indpubnum=336274463762899&atk=1b2nhcmqqa55obfv,"What Your Job Will Be Like


We are seeking Mechanical Engineers within the W88 ALT 370 Technical Basis and Qualification Department (Org. 2134) to join the qualification team in support of the mechanical qualification activities. The selected candidate(s) will support the development and execution of the mechanical qualification plans and will be part of a tightly integrated team working to design, develop, qualify, and produce the W88 ALT 370 weapon system. This position will include specification and documentation of dynamic test and modeling strategies, laboratory and field test activities, test and analysis plan preparation, test execution, and data analysis. This position will involve technical engagement with experts in structural dynamics, modal analysis and testing, shock and vibration testing within Sandia and with our partner agencies in support of the mechanical qualification test and analysis program.


These positions have exciting growth opportunities and are an integral part of our overall development and qualification effort for the W88 ATL 370. These positions will also include a variety of interactions across the program including coordination with partner organizations across the laboratory and external interaction with the Navy, NNSA, LANL, and other agencies. Some travel will be required to support development, test and program needs.


Qualifications We Require


Advanced degree (Masters or PhD) in mechanical engineering or related engineering or physics discipline; Two or more years directly related engineering experience; Ability to obtain and maintain a DOE Q and Sigma 15 security clearance.


Qualifications We Desire


Experience with accelerometers, strain gages, instrumentation and data acquisition; Familiarity with the dynamic effects testing facilities and their equipment; Experience with shock response spectra, power spectral densities and signal processing; Experience in system engineering of complex systems; Experience with NW component or system design, development or production; Ability to work independently and in a team environment showing initiative and leadership; Motivation to work with a large integrated Systems team with broad interaction; Must be able to apply strong interpersonal and communications skills working with a diverse team ranging from skilled laborers to PhD engineers/scientist; Demonstrated ability to plan and execute technical work; Ability to negotiate competing requirements to give the best system-level outcome; Ability to discover, understand and articulate constraints, options, paths-forward; Ability to manage testing interfaces; Strong written and verbal communication skills; Commitment to operational safety, security and quality; Strong desire for an active DOE Q-level, or DOD Top Secret, security clearance.


About Our Team


The Weapons Program Integration Department provides program management and integration support to SNL Systems, Subsystem, and Component project teams and the NNSA Nuclear Weapons Complex (NWC).


About Sandia


Sandia National Laboratories is the nation’s premier science and engineering lab for national security and technology innovation, with teams of specialists focused on cutting-edge work in a broad array of areas. Some of the main reasons we love our jobs:

Challenging work with amazing impact that contributes to security, peace, and freedom worldwide
Extraordinary co-workers
Some of the best tools, equipment, and research facilities in the world
Career advancement and enrichment opportunities
Flexible schedules, generous vacations, strong medical and other benefits, competitive 401k, learning opportunities, relocation assistance and amenities aimed at creating a solid work/life balance *

World-changing technologies. Life-changing careers. Learn more about Sandia at: http://www.sandia.gov


* These benefits vary by job classification.


Security Clearance


Position requires a Department of Energy (DOE) granted Q-level security clearance.


Sandia is required by DOE directive to conduct a pre-employment background review that includes personal reference checks, law enforcement record and credit checks, and employment and education verifications. Applicants for employment must be able to obtain and maintain a DOE Q-level security clearance, which requires U.S. citizenship.


Applicants offered employment with Sandia are subject to a federal background investigation to meet the requirements for access to classified information or matter if the duties of the position require a DOE security clearance. Substance abuse or illegal drug use, falsification of information, criminal activity, serious misconduct or other indicators of untrustworthiness can cause a clearance to be denied or terminated by the DOE, rendering the inability to perform the duties assigned and resulting in termination of employment."
254,Mechanical Engineer,Alion Science and Technology,Albuquerque,NM,"Relevant work experience may also include plant design engineering, modifications, field engineering, engineering change notices and component integrated system...",35.10365,-106.574265,http://www.indeed.com/viewjob?jk=7530f656efa7d4e5&qd=1vHU8bY0zJlP3i697aWcBxKILIEyXW9zxqEmnYopnGFjI_3685NnEODo0JO8-YTbXgXjia_RndYkbvRbEiXqLVZNSJAPYIu-sZu3PPxS4bIS3bofocC9unIZDI27l6hXgwX4RPCIMzv6vy0IGPvzWQ&indpubnum=336274463762899&atk=1b2nhcmqqa55obfv,"Under general supervision, performs moderately complex mechanical engineering assignments. Provides in-service inspections, safety and regulatory analysis and risk management for nuclear power plant facilities. Maintains environmental, safety and health standards in the performance of duties. Other duties may include researching, designing, and developing machines, mechanical products, or tools, mechanical production equipment, or engines. May include some testing and design projects.


Supports senior technical personnel and project managers within own organization in various technical activities related to system and technical product development. Receives general supervision from management as well as technical guidance and training from the more experienced technical staff.


Duties and Responsibilities


Performs basic engineering work in analysis, design, development, evaluation, planning, testing and operation in support of higher-level engineers in the development of system and technical products. Typically employs pre-established guidelines and instructions, and limited experience and judgment to plan and accomplish task objectives.


Duties often include the collection of information and data, performance of various tests, and engineering computations, measurements and analyses. Exhibits the ability to independently perform basic data validation and troubleshooting.


Based on future experience and growth may provide some technical guidance and oversight to entry level technical staff and may act as a technical or project lead for limited aspects of a project.


Has some independent interaction with customers and provides input to project engineers and managers on programmatic and technical deliverables under guidance of more senior technical personnel.


Provides input and support to intra-organizational proposal development efforts. May have some exposure to and provide some input to inter-organizational technical and business development activities.


Complies with applicable quality and security procedures in the performance of duties. Provides recommendations for improvements to existing quality systems and applicable company procedures and guidelines.


Performs additional duties and responsibilities as assigned.


Qualifications


Bachelor¿s degree in mechanical engineering plus 2 to 4 years of relevant work experience with commercial nuclear power industry a plus.


Coding/Programing, Matlab a plus; 3D CAD Modeling, Autodesk Inventor a plus; Computational Fluid Dynamics (CFD), Flow 3D a plus and Finite Element Analysis (FEA), ANSYS a plus.


Relevant work experience may also include plant design engineering, modifications, field engineering, engineering change notices and component integrated system startup and testing of nuclear balance of plant (BOP) and nuclear steam safety systems (NSSS) including some plant operations.


Diversity Statement


Women, minorities, individuals with disabilities and veterans are encouraged to apply. Alion will provide a reasonable accommodation to individuals with disabilities and disabled veterans who need assistance to apply. Please visit the Alion Careers site for more information


U.S. Citizenship Required."
255,TORCH-2233 Surety Engineer (Support Equipment),Torch Technologies,Albuquerque,NM,"Products include Independent Nuclear Surety Evaluations, Technical Nuclear Safety Analyses and related studies....",35.082417,-106.64835,http://www.indeed.com/viewjob?jk=34734e22876ebfaf&qd=1vHU8bY0zJlP3i697aWcBxKILIEyXW9zxqEmnYopnGFjI_3685NnEODo0JO8-YTbXgXjia_RndYkbvRbEiXqLVZNSJAPYIu-sZu3PPxS4bIS3bofocC9unIZDI27l6hXgwX4RPCIMzv6vy0IGPvzWQ&indpubnum=336274463762899&atk=1b2nhcmqqa55obfv,"Surety Engineer (Support Equipment) (Full-time)
Albuquerque, NM


Surety Engineer (Support Equipment)


Responsibilities:

DoD and USAF nuclear surety activities cover the spectrum of nuclear operations to ensure all associated material, personnel, and procedures related to nuclear weapons are safe, secure, and under positive control. This position, which provides engineering support to the Air Force Nuclear Weapons Center (AFNWC) Surety and Certification Division (NTS) is resident at Kirtland AFB, Albuquerque, NM. The successful candidate will be directly responsible for providing related scientific, technical and programmatic analyses and support to AFNWC surety personnel. Technical support includes performing safety/surety studies and analyses of nuclear-capable delivery aircraft, cruise missiles, ICBMs, nuclear related facilities and support equipment. This includes performing detailed surety analyses for weapon delivery system upgrades, modernization and sustainment programs; and, providing guidance on nuclear weapon system certification requirements with respect to all related systems. Products include Independent Nuclear Surety Evaluations, Technical Nuclear Safety Analyses and related studies. The aforementioned duties will use Air Force approved software on Air Force approved workstations and require the applicant to apply technical principles while interpreting Air Force guidance to evaluate existing design and create new products. The successful candidate will be the surety technical focal point for nuclear weapon system surety and nuclear certification studies.

Current Air Force Productivity Tools Applicable to this position include the following.

• Microsoft Office: Word, Excel, Power Point, Sharepoint

• Solidworks 2014-2015 and the associated FEA package

• Creo

• Autodesk Simulation Multiphysics

• Labview


Qualifications:


A bachelor’s degree in mechanical engineering with supporting classwork or work experience in product development and knowledge of electrical controls and phenomenology with at least 10 years total, paid or other, experience.


More than 5 years of experience within the Air Force nuclear enterprise is desired related to nuclear weapon systems design, development, safety and security. Familiarity with Air Force Nuclear Safety Design criteria and the DoD Nuclear Weapon Surety Standards desired.


At least 5 years of experience within the nuclear enterprise related to nuclear weapon systems design, development, safety and security, and performing safety studies and technical assessments is required. Experience within the USAF Nuclear Enterprise is desired. Experience supporting Air Force nuclear weapon delivery systems, facilities and support equipment is preferred. Experience in nuclear weapons program management, project leadership, system safety, compatibility, and systems integration is highly desired. Experience with nuclear weapon system surety policy is desired. A basic understanding of DOD explosives siting and hazards is beneficial. In-depth knowledge of Air Force nuclear certification requirements and unique nuclear-capable system requirements is desired.


Applicants should have highly developed interpersonal skills permitting productive interaction with technical and non-technical professionals.


Applicants must be able to communicate effectively in English, both verbally and in writing.


This position requires that candidates possess a current TOP SCRET security clearance in order to access classified information. Inability to maintain a TOP SECRET security clearance will result in candidate being ineligible for this position.


This position is located in Albuquerque, New Mexico."
256,TORCH-2234 Aircraft Surety Engineer,Torch Technologies,Albuquerque,NM,"Products include Independent Nuclear Surety Evaluations, Technical Nuclear Safety Analyses and related studies....",35.082417,-106.64835,http://www.indeed.com/viewjob?jk=da692add798eb7db&qd=1vHU8bY0zJlP3i697aWcBxKILIEyXW9zxqEmnYopnGFjI_3685NnEODo0JO8-YTbXgXjia_RndYkbvRbEiXqLVZNSJAPYIu-sZu3PPxS4bIS3bofocC9unIZDI27l6hXgwX4RPCIMzv6vy0IGPvzWQ&indpubnum=336274463762899&atk=1b2nhcmqqa55obfv,"Aircraft Surety Engineer (Full-time)
Albuquerque, NM


Aircraft Surety Engineer


Responsibilities:

DOD and USAF nuclear surety activities cover the spectrum of nuclear operations to ensure all associated material, personnel, and procedures related to nuclear weapons are safe, secure, and under positive control. This position, which provides engineering support to the Air Force Nuclear Weapons Center (AFNWC) Surety and Certification Division (NTS) is resident at Kirtland AFB, Albuquerque, NM. The successful candidate will be directly responsible for providing related scientific, technical and programmatic analyses and support to AFNWC surety personnel. Technical support includes performing safety/surety studies and analyses of nuclear-capable delivery aircraft, cruise missiles, ICBMs, nuclear related facilities and support equipment. This includes performing detailed surety analyses for weapon delivery system upgrades, modernization and sustainment programs; and, providing guidance on nuclear weapon system certification requirements with respect to all related systems. The focus of this position will be related to the surety analysis and associated nuclear certification activities of air-breathing nuclear weapon delivery systems such as the B-52H, B-2A, B-21, F-15E, F-16A/B/C/D, F-35A and PA-200 aircraft; and, the AGM-86B Air Launched Cruise Missile (ALCM) and Long Range Standoff (LRSO). Products include Independent Nuclear Surety Evaluations, Technical Nuclear Safety Analyses and related studies. The successful candidate will be the surety technical focal point for nuclear weapon system surety and nuclear certification studies.

Current Air Force Productivity Tools applicable to this position include the following. Microsoft Office tools:

• Word

• Excel

• PowerPoint

• SharePoint


Qualifications:


A bachelor’s degree in mechanical or aeronautical/aerospace engineering (or related engineering disciplines) is required with at least 10 years total experience.


At least 5 years of experience within the Air Force nuclear enterprise is desired related to nuclear weapon delivery systems design, development, safety and security. Familiarity with Air Force Nuclear Safety Design criteria and the DoD Nuclear Weapon Surety Standards is desired.


At least 5 years of experience within the nuclear enterprise related to nuclear weapon systems design, development, safety and security, and performing safety studies and technical assessments is required.


Experience within the USAF Nuclear Enterprise is desired. Experience supporting Air Force nuclear weapon delivery systems and related Aircraft Monitor and Control (AMAC) systems is preferred. Experience in nuclear weapons program management, project leadership, system safety, compatibility, and systems integration is highly desired. Experience with nuclear weapon system surety policy is desired. In-depth knowledge of Air Force nuclear certification requirements and unique nuclear-capable system requirements is desired.


Applicants should have highly developed interpersonal skills permitting productive interaction with technical and non-technical professionals. Extensive experience with Microsoft Office applications is highly desired. Applicants must be able to communicate effectively in English, both verbally and in writing.


This position requires that candidates possess a current TOP SCRET security clearance in order to access classified information. Inability to maintain a TOP SECRET security clearance will result in candidate being ineligible for this position.


This position is located in Albuquerque, New Mexico."
257,TORCH-2219 Surety Engineer (Facilities),Torch Technologies,Albuquerque,NM,"Products include Independent Nuclear Surety Evaluations, Technical Nuclear Safety Analyses and related studies....",35.082417,-106.64835,http://www.indeed.com/viewjob?jk=c0caf2eeb9536544&qd=1vHU8bY0zJlP3i697aWcBxKILIEyXW9zxqEmnYopnGFjI_3685NnEODo0JO8-YTbXgXjia_RndYkbvRbEiXqLVZNSJAPYIu-sZu3PPxS4bIS3bofocC9unIZDI27l6hXgwX4RPCIMzv6vy0IGPvzWQ&indpubnum=336274463762899&atk=1b2nhcmqqa55obfv,"Surety Engineer (Facilities) (Full-time)
Albuquerque, NM


Surety Engineer


Responsibilities:

DOD and USAF nuclear surety activities cover the spectrum of nuclear operations to ensure all associated material, personnel, and procedures related to nuclear weapons are safe, secure, and under positive control. This position, which provides engineering support to the Air Force Nuclear Weapons Center (AFNWC) Surety and Certification Division (NTS) is resident at Kirtland AFB, Albuquerque, NM. The successful candidate will be directly responsible for providing related scientific, technical and programmatic analyses and support to AFNWC surety personnel. Technical support includes performing safety/surety studies and analyses of nuclear-capable delivery aircraft, cruise missiles, ICBMs, nuclear related facilities and support equipment. This includes performing detailed surety analyses for weapon delivery system upgrades, modernization and sustainment programs; and, providing guidance on nuclear weapon system certification requirements with respect to all related systems. The focus of this position will be related to the certification of nuclear related facilities that either store and/or maintain nuclear weapons. Products include Independent Nuclear Surety Evaluations, Technical Nuclear Safety Analyses and related studies. The successful candidate will be the surety technical focal point for nuclear weapon system surety and nuclear certification studies.

Current Air Force Productivity Tools Applicable to this position include the following. Microsoft Office

• Word

• Excel

• PowerPoint

• SharePoint


Qualifications:


A bachelor’s degree in mechanical, electrical or civil engineering (or related engineering discipline) and a masters in a mechanical, electrical or civil engineering discipline is desired.


A Professional Registration P.E. with more than 5 years of experience is desired.

Familiarity with Air Force military construction (MILCON) processes desired.


Experience within the USAF Nuclear Enterprise is desired. Experience supporting Air Force nuclear weapon delivery systems, facilities and support equipment is preferred.


This position requires that candidates possess a current TOP SCRET security clearance in order to access classified information. Inability to maintain a TOP SECRET security clearance will result in candidate being ineligible for this position.


This position is located in Albuquerque, New Mexico."
258,Mechanical Engineer,"Vigil Enterprises, Inc.",Albuquerque,NM,"Provides direction on engineering matters pertaining to the operations, research, program, projects, and/or designated engineering activities....",35.082417,-106.64835,http://www.indeed.com/viewjob?jk=f6916b7f3b6468fa&qd=1vHU8bY0zJlP3i697aWcBxKILIEyXW9zxqEmnYopnGFjI_3685NnEODo0JO8-YTbXgXjia_RndYkbvRbEiXqLVZNSJAPYIu-sZu3PPxS4bIS3bofocC9unIZDI27l6hXgwX4RPCIMzv6vy0IGPvzWQ&indpubnum=336274463762899&atk=1b2nhcmqqa55obfv,"This could be your opportunity to become a vital team member of a small engineering firm that has been providing services to a variety of government projects for the past 30 years. We are seeking a quality-minded Mechanical Engineer that has the ability to support multiple projects and clients. This candidate will work on an on-call project-by-project basis to start.Responsibilities/Skills: Utilizes knowledge of fundamental concepts, practices and procedures in Mechanical Engineering. Applies technical knowledge with latitude to determine approaches to complete assignments. Explores variety of approaches within established practices and procedures. Has technical responsibility for interpreting, organizing, executing, and coordinating assignments. Provides direction on engineering matters pertaining to the operations, research, program, projects, and/or designated engineering activities. Fosters new programs within and among disciplines. Assists in resolution of problems and in presentation of results. Involved in process improvement activities. Prepares reports and drawings as appropriate. Receives assistance when work is new and unfamiliar.Skill Requirements: Able to work independently and as part of a teamUnderstand and support the project constraints of cost, schedule and performanceProvide mechanical engineering services as needed to include but are not limited to:Heating, Ventilation & Air ConditioningEngineering studies, evaluations and auditsDesign and maintenance of HVAC systems to include load and system analysisCleanroom and High-efficiency particulateData Center Cooling DesignHeat exchangesNon-reactor nuclear laboratory exhaust/supply systemsCentral chiller and boiler plantsCustom cooling towersIndustrial gas storage/process systemsFueling systemsSmoke control systemsThermal storage systemsHigh reliability system designRaised floor air distributionVentilation and indoor air qualityPotable water systemsWater distribution systemsStructured plumbing and demand controlled plumbing systemsSanitary sewer piping designGreywater systemsCentral plant and humidifications systemsSteam systemsCooling and heating water systemsPumps, fans, vacuum, and compressed gas systemsCompressed air piping systemsSpecialty gases systemsHigh performance and sustainable building designIntegrated control systemsValue engineeringRequired Experience: 10+ years of experience in support of facility design, operation and maintenanceExperience in application of industry codes and standardsKnowledge of and ability to develop P&ID;’s, SDD’s & FDD’sMicrostationAutocadPreferred Experience: Department of Energy (DOE) orders/guides/manuals, codes guidelines, standards and referencesDOE Environment, Safety and Health RequirementsBuilding Information modeling (BIM)Other Requirements: Must be a US CitizenBachelor or Master’s degree in engineering from an accredited college or universityNew Mexico professional license in an engineering disciplineMechanical Engineer for 10+ yearsDrug and alcohol testing must be completed prior to badging. Random testing will be done periodically.LEED CertificationRequired license or certification:Must be a U.S. Citizen"
259,Grader - Undergraduate Courses,University of New Mexico,Albuquerque,NM,"The Department of Nuclear Engineering is seeking graders for undergraduate level courses ( &gt;499). Applicants must be Nuclear Engineering graduate students, in...",35.082417,-106.64835,http://www.indeed.com/viewjob?jk=9f5e6df9a8085516&qd=1vHU8bY0zJlP3i697aWcBxKILIEyXW9zxqEmnYopnGFjI_3685NnEODo0JO8-YTbXgXjia_RndYkbvRbEiXqLVZNSJAPYIu-sZu3PPxS4bIS3bofocC9unIZDI27l6hXgwX4RPCIMzv6vy0IGPvzWQ&indpubnum=336274463762899&atk=1b2nhcmqqa55obfv,"The Department of Nuclear Engineering is seeking graders for undergraduate level courses ( >499). The chosen candidates' duties will include, but may not be limited to: grading regular homework assignments; assisting with the grading of exams; maintaining a grade book for the course; holding office hours fewer than 3 hours per week. In addition, the candidate may have input in developing or selecting questions for homework assignments and/or quizzes.

Minimum Qualifications:
Preferred Qualifications:
Applicants must be Nuclear Engineering graduate students, in good standing with the department, and have successfully completed any course in which they are hired to grade for.

Posting Date:
11-28-2016

For Best Consideration:
12-03-2016

Closing Date:
02-27-2017

Application type required for this position:
Student Employment Application

Additional requirements for this position:
Required Applicant Documents:
Optional Applicant Documents:
Special Instructions to Applicants:
Position Type:
Student

Appointment End Date

Posting Type:
Competitive

Position Class URL:
Posting Department Website:
Institutional Commitment:
The University of New Mexico is committed to hiring and retaining a diverse workforce. We are an Equal Opportunity Employer, making decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, veteran status, disability, or any other protected class.

Exempt/Non-Exempt

Non-Exempt"
260,Engineer I,Arizona Public Service,Phoenix,AZ,Requires BS degree in Engineering (applicable engineering discipline specific to area of assignment) or Professional Engineer designation....,33.447803,-112.07143,http://www.indeed.com/viewjob?jk=254315664539c9c7&qd=1vHU8bY0zJlP3i697aWcBxKILIEyXW9zxqEmnYopnGE7SsmAwdXFjxJKATJGwxKP2O5SxfqYW7NiwOOF9F4JggkW74XK37EG5qiri-i5YAdJ_U24iZ0sidDIYrY2FyIe&indpubnum=336274463762899&atk=1b2nhd3mqaursb7b,NEO Program Summary: 
261,Patent Analyst - PHYSICS/ PHYSICAL SCIENCES,"Global Patent Solutions, LLC",Scottsdale,AZ,"Measuring and Testing, Radiation, Optics, Semiconductors, Nanodevices, Music, Nuclear Engineering, High Temperature Superconductors....",33.464287,-111.91758,http://www.indeed.com/viewjob?jk=2a65063ce1670f35&qd=1vHU8bY0zJlP3i697aWcBxKILIEyXW9zxqEmnYopnGE7SsmAwdXFjxJKATJGwxKP2O5SxfqYW7NiwOOF9F4JggkW74XK37EG5qiri-i5YAdJ_U24iZ0sidDIYrY2FyIe&indpubnum=336274463762899&atk=1b2nhd3mqaursb7b,"Job Descriptions:
Global Patent Solutions, LLC (GPS) is an intellectual property research and consulting firm founded to meet the demanding needs of Inventors and IP professionals around the world for high-quality patent research and consulting. From our headquarters in Scottsdale, AZ, we currently service a global client-base of IP Attorneys, Patent Agents, Business Leaders, R&D; Teams, Universities, Entrepreneurs and Inventors.
This is not your ordinary, run-of-the-mill research position. Each project is unique and possesses a new challenge for you to tackle. You must be able to assess and analyze the best way to approach a project. Previous patent knowledge is great; however, it is not required. We are willing and able to train.
The Research Analyst primarily will perform research of invention concepts related to the technologies listed above using a variety of databases and compile formal search reports to demonstrate findings to clients. A majority of work requires in-depth reading, writing and working on computers.

The position entails:
Quickly reviewing and gaining an understanding of technical aspects of client inventions and/or technical search concepts
Creating research strategies to best utilize time and resources
Performing extensive database research
Reviewing, gathering and analyzing technical literature
Reporting research findings in a timely and high-quality manner
We are a growing company located in Scottsdale, Arizona (Position Location: Scottsdale, AZ). We are primarily interested in hiring full-time positions in our Scottsdale office. It is possible, though not preferred, that unique circumstances would lead us to also consider an employee working remotely: this position, however, must be filled within the U.S.
If you can manage yourself, as micro-managing is not our style, and you are motivated to get results in a timely manner, this could be a great opportunity for you to learn and grow with a quality-driven company.

This position requires you to:
Meet and exceed client needs and deadlines by providing viable research solutions.
Quickly, continuously and concisely Learn, Interpret, Comprehend, Retain and Apply technical abilities. Enjoy an ongoing learning and computer-based environment that is dedicated to quality.
Thrive in ambiguity and to self manage, prioritize and take pride in your work.
Proactively, confidently and effectively communicate with internal team members and external clients.
Actively participate as a team member to best serve clients and the team.
You will mostly work on your own, but we do have a wonderful, supporting staff that requires some teamwork on occasion. We are looking for an efficient and flexible team player who likes to have fun too!

Required Experience:
Previous patent examining or patent searching experience preferred, but not required.
BS required. MS or PHD in Engineering preferred.
However, candidates applying for this position MUST have previous experience or extensive knowledge in at least one of the following technical areas:
Measuring and Testing, Radiation, Optics, Semiconductors, Nanodevices, Music, Nuclear Engineering, High Temperature Superconductors.
Electrical: Control Systems, Electrical Circuits and Components, Lighting, Power Generation, Conversion, and Distribution, Printers and Recorders
Keyword: Patent, Engineer, Engineering, Analyst, IP, Intellectual Property, Patent Examiner, Examiner, Agent, Patent Agent
From: Global Patent Solutions, LLC"
262,Tech Specialist - Asphalt,Vulcan Materials Company,Phoenix,AZ,"Skills in general statistical analysis, math and engineering concepts are preferred. This position may include the use of nuclear testing equipment and other...",33.447803,-112.07143,http://www.indeed.com/viewjob?jk=2619b489ee6c8869&qd=1vHU8bY0zJlP3i697aWcBxKILIEyXW9zxqEmnYopnGE7SsmAwdXFjxJKATJGwxKP2O5SxfqYW7NiwOOF9F4JggkW74XK37EG5qiri-i5YAdJ_U24iZ0sidDIYrY2FyIe&indpubnum=336274463762899&atk=1b2nhd3mqaursb7b,"Summary Description of Position
"
263,Designer II,Arizona Public Service,Phoenix,AZ,"Gather, organize and develop engineering data; Produce accurate, concise, thorough, and easily understood engineering documents using AutoCAD techniques and...",33.447803,-112.07143,http://www.indeed.com/viewjob?jk=9528036b372bfcb0&qd=1vHU8bY0zJlP3i697aWcBxKILIEyXW9zxqEmnYopnGE7SsmAwdXFjxJKATJGwxKP2O5SxfqYW7NiwOOF9F4JggkW74XK37EG5qiri-i5YAdJ_U24iZ0sidDIYrY2FyIe&indpubnum=336274463762899&atk=1b2nhd3mqaursb7b,"Our T & D Engineering & Design group is seeking a Designer II who will be familiar with Transmission & Distribution underground design. Our Designer will prepare and assist in the development of design drawings, design changes, the preparation of estimates, and creating the bill of materials. The types of projects include complex new feeder runs that include primary and secondary work, complex duct bank arrangements, equipment replacements and upgrades, road widenings, and substation feeder exits. The candidate will be expected to be able to work with limited guidance.
Minimum Requirements
Designer II will have a High School diploma/ GED and have completed two years college or technical school coursework in CAD or a technical discipline (or equivalent) plus two (2) years design experience in area of specialization. Must demonstrate effective interpersonal, communications and PC skills in a Windows environment. Work will require a valid driver's license.
Major Accountabilities

Produce accurate, concise, thorough, and easily understood engineering documents using AutoCAD techniques and related design software; will assist in the development of job packages that are technically sound and within the schedule provided.

Gather, organize and develop engineering data; perform field investigations to determine as-built conditions and design requirements; perform studies and required computations for the development of design drawings, prepare complex project estimates. Conduct site walk-downs for constructability and design verification.

Analysis to determine the best source of APS power, the most cost-effective design, and the usability of existing equipment.

Ensure that all project commitments are achieved. Insure conformance to procedures, municipal government regulations, and selected codes and standards in the performance of related tasks.

Compile all required documentation for assigned projects into a complete package, and submit the package for review and approval.

Apply appropriate skills to resolve issues and apply critical thinking in resolving problems.

Demonstrate an understanding of and an ability to utilize all systems and applications used in APS project design.

Work with responsible internal Engineers and Project Managers to ensure project is completed in a timely manner to a high level of quality; Effectively work in a team environment and provide a positive contribution to team programs.

Export Compliance/EEO

This position may require access to and/or use of information subject to control under the Department of Energy's Part 810 Regulations (10 CFR Part 810), the Export Administration Regulations (EAR) (15 CFR Parts 730 through 774), or the International Traffic in Arms Regulations (ITAR) (22 CFR Chapter I, Subchapter M Part 120) (collectively, ""U.S. Export Control Laws""). Therefore, some positions may require applicants to be a U.S. person, which is defined as a U.S. Citizen, a U.S. Lawful Permanent Resident (i.e. 'Green Card Holder'), a Political Asylee, or a Refugee under the U.S. Export Control Laws. All applicants will be required to confirm their U.S. person or non-US person status. All information collected in this regard will only be used to ensure compliance with U.S. Export Control Laws, and will be used in full compliance with all applicable laws prohibiting discrimination on the basis of national origin and other factors. For positions at Palo Verde Nuclear Generating Stations (PVNGS) all openings will require applicants to be a U.S. person.
Pinnacle West Capital Corporation and its subsidiaries and affiliates (“Pinnacle West”) provides equal employment opportunities to applicants and employees without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability."
